President;Date;Approve;Disapprove;Inaug;Days
Obama;11/29/2013;42;51;1/20/09;1774
Obama;11/27/2013;42;52;1/20/09;1772
Obama;11/26/2013;44;51;1/20/09;1771
Obama;11/25/2013;42;52;1/20/09;1770
Obama;11/24/2013;41;52;1/20/09;1769
Obama;11/23/2013;39;53;1/20/09;1768
Obama;11/22/2013;40;53;1/20/09;1767
Obama;11/21/2013;39;54;1/20/09;1766
Obama;11/19/2013;40;53;1/20/09;1764
Obama;11/18/2013;41;53;1/20/09;1763
Obama;11/17/2013;41;53;1/20/09;1762
Obama;11/16/2013;41;53;1/20/09;1761
Obama;11/15/2013;40;53;1/20/09;1760
Obama;11/14/2013;42;52;1/20/09;1759
Obama;11/13/2013;42;52;1/20/09;1758
Obama;11/12/2013;42;52;1/20/09;1757
Obama;11/11/2013;40;54;1/20/09;1756
Obama;11/10/2013;40;54;1/20/09;1755
Obama;11/09/2013;41;53;1/20/09;1754
Obama;11/08/2013;42;51;1/20/09;1753
Obama;11/07/2013;43;50;1/20/09;1752
Obama;11/06/2013;42;51;1/20/09;1751
Obama;11/05/2013;40;53;1/20/09;1750
Obama;11/04/2013;39;53;1/20/09;1749
Obama;11/03/2013;40;53;1/20/09;1748
Obama;11/02/2013;40;53;1/20/09;1747
Obama;11/01/2013;41;51;1/20/09;1746
Obama;10/30/2013;41;51;1/20/09;1744
Obama;10/29/2013;42;50;1/20/09;1743
Obama;10/28/2013;44;49;1/20/09;1742
Obama;10/27/2013;44;49;1/20/09;1741
Obama;10/26/2013;44;50;1/20/09;1740
Obama;10/25/2013;42;51;1/20/09;1739
Obama;10/24/2013;42;52;1/20/09;1738
Obama;10/23/2013;43;50;1/20/09;1737
Obama;10/22/2013;43;51;1/20/09;1736
Obama;10/21/2013;44;50;1/20/09;1735
Obama;10/20/2013;43;51;1/20/09;1734
Obama;10/19/2013;44;50;1/20/09;1733
Obama;10/18/2013;42;51;1/20/09;1732
Obama;10/17/2013;43;50;1/20/09;1731
Obama;10/16/2013;42;52;1/20/09;1730
Obama;10/15/2013;43;51;1/20/09;1729
Obama;10/14/2013;42;51;1/20/09;1728
Obama;10/13/2013;41;53;1/20/09;1727
Obama;10/12/2013;41;53;1/20/09;1726
Obama;10/11/2013;42;52;1/20/09;1725
Obama;10/10/2013;43;51;1/20/09;1724
Obama;10/10/2013;43;51;1/20/09;1724
Obama;10/09/2013;43;50;1/20/09;1723
Obama;10/08/2013;44;51;1/20/09;1722
Obama;10/07/2013;46;48;1/20/09;1721
Obama;10/06/2013;45;49;1/20/09;1720
Obama;10/05/2013;43;49;1/20/09;1719
Obama;10/04/2013;41;52;1/20/09;1718
Obama;10/03/2013;41;52;1/20/09;1717
Obama;10/02/2013;44;50;1/20/09;1716
Obama;10/01/2013;45;48;1/20/09;1715
Obama;9/30/2013;45;48;1/20/09;1714
Obama;9/29/2013;44;48;1/20/09;1713
Obama;9/28/2013;43;50;1/20/09;1712
Obama;9/27/2013;43;50;1/20/09;1711
Obama;9/26/2013;44;49;1/20/09;1710
Obama;9/25/2013;47;46;1/20/09;1709
Obama;9/24/2013;46;47;1/20/09;1708
Obama;9/23/2013;46;47;1/20/09;1707
Obama;9/22/2013;45;47;1/20/09;1706
Obama;9/21/2013;47;45;1/20/09;1705
Obama;9/20/2013;45;45;1/20/09;1704
Obama;9/19/2013;44;47;1/20/09;1703
Obama;9/18/2013;45;47;1/20/09;1702
Obama;9/17/2013;45;47;1/20/09;1701
Obama;9/16/2013;45;46;1/20/09;1700
Obama;9/15/2013;45;45;1/20/09;1699
Obama;9/14/2013;44;46;1/20/09;1698
Obama;9/13/2013;44;46;1/20/09;1697
Obama;09/12/2013;45;47;1/20/09;1696
Obama;09/11/2013;44;47;1/20/09;1695
Obama;09/10/2013;45;47;1/20/09;1694
Obama;09/09/2013;43;48;1/20/09;1693
Obama;09/08/2013;43;48;1/20/09;1692
Obama;09/07/2013;42;48;1/20/09;1691
Obama;09/06/2013;43;48;1/20/09;1690
Obama;09/05/2013;43;49;1/20/09;1689
Obama;09/04/2013;45;48;1/20/09;1688
Obama;09/03/2013;43;49;1/20/09;1687
Obama;09/02/2013;44;47;1/20/09;1686
Obama;09/01/2013;43;48;1/20/09;1685
Obama;8/31/2013;45;48;1/20/09;1684
Obama;8/30/2013;45;47;1/20/09;1683
Obama;8/29/2013;46;47;1/20/09;1682
Obama;8/28/2013;45;47;1/20/09;1681
Obama;8/27/2013;44;48;1/20/09;1680
Obama;8/26/2013;42;49;1/20/09;1679
Obama;8/25/2013;45;47;1/20/09;1678
Obama;8/24/2013;47;46;1/20/09;1677
Obama;8/23/2013;49;43;1/20/09;1676
Obama;8/22/2013;48;44;1/20/09;1675
Obama;8/21/2013;47;46;1/20/09;1674
Obama;8/20/2013;46;46;1/20/09;1673
Obama;8/19/2013;47;45;1/20/09;1672
Obama;8/18/2013;48;43;1/20/09;1671
Obama;8/17/2013;46;45;1/20/09;1670
Obama;8/16/2013;46;45;1/20/09;1669
Obama;8/15/2013;45;47;1/20/09;1668
Obama;8/14/2013;46;47;1/20/09;1667
Obama;8/13/2013;46;47;1/20/09;1666
Obama;08/12/2013;46;47;1/20/09;1665
Obama;08/11/2013;44;49;1/20/09;1664
Obama;08/10/2013;42;50;1/20/09;1663
Obama;08/09/2013;41;50;1/20/09;1662
Obama;08/08/2013;44;46;1/20/09;1661
Obama;08/07/2013;45;46;1/20/09;1660
Obama;08/06/2013;46;45;1/20/09;1659
Obama;08/05/2013;44;47;1/20/09;1658
Obama;08/04/2013;44;48;1/20/09;1657
Obama;08/03/2013;44;48;1/20/09;1656
Obama;08/02/2013;45;48;1/20/09;1655
Obama;08/01/2013;44;49;1/20/09;1654
Obama;7/31/2013;45;48;1/20/09;1653
Obama;7/30/2013;46;47;1/20/09;1652
Obama;7/29/2013;46;46;1/20/09;1651
Obama;7/28/2013;45;47;1/20/09;1650
Obama;7/27/2013;46;47;1/20/09;1649
Obama;7/26/2013;46;47;1/20/09;1648
Obama;7/25/2013;47;46;1/20/09;1647
Obama;7/24/2013;45;47;1/20/09;1646
Obama;7/23/2013;46;46;1/20/09;1645
Obama;7/22/2013;46;45;1/20/09;1644
Obama;7/21/2013;48;44;1/20/09;1643
Obama;7/20/2013;48;44;1/20/09;1642
Obama;7/19/2013;48;46;1/20/09;1641
Obama;7/18/2013;47;47;1/20/09;1640
Obama;7/16/2013;46;48;1/20/09;1638
Obama;7/15/2013;45;48;1/20/09;1637
Obama;7/14/2013;45;47;1/20/09;1636
Obama;7/13/2013;46;46;1/20/09;1635
Obama;07/12/2013;46;45;1/20/09;1634
Obama;07/11/2013;46;47;1/20/09;1633
Obama;07/10/2013;45;48;1/20/09;1632
Obama;07/09/2013;47;47;1/20/09;1631
Obama;07/08/2013;47;47;1/20/09;1630
Obama;07/07/2013;46;48;1/20/09;1629
Obama;07/06/2013;45;47;1/20/09;1628
Obama;07/05/2013;46;45;1/20/09;1627
Obama;07/03/2013;46;44;1/20/09;1625
Obama;07/02/2013;46;46;1/20/09;1624
Obama;07/01/2013;45;47;1/20/09;1623
Obama;6/30/2013;45;48;1/20/09;1622
Obama;6/29/2013;45;47;1/20/09;1621
Obama;6/28/2013;48;45;1/20/09;1620
Obama;6/27/2013;50;43;1/20/09;1619
Obama;6/26/2013;50;43;1/20/09;1618
Obama;6/25/2013;46;46;1/20/09;1617
Obama;6/24/2013;45;47;1/20/09;1616
Obama;6/23/2013;45;49;1/20/09;1615
Obama;6/22/2013;46;46;1/20/09;1614
Obama;6/21/2013;46;45;1/20/09;1613
Obama;6/20/2013;47;45;1/20/09;1612
Obama;6/19/2013;47;45;1/20/09;1611
Obama;6/18/2013;47;44;1/20/09;1610
Obama;6/17/2013;47;44;1/20/09;1609
Obama;6/16/2013;47;44;1/20/09;1608
Obama;6/15/2013;47;45;1/20/09;1607
Obama;6/14/2013;48;44;1/20/09;1606
Obama;6/13/2013;46;47;1/20/09;1605
Obama;06/12/2013;46;47;1/20/09;1604
Obama;06/11/2013;45;47;1/20/09;1603
Obama;06/10/2013;47;44;1/20/09;1602
Obama;06/09/2013;48;43;1/20/09;1601
Obama;06/08/2013;48;44;1/20/09;1600
Obama;06/07/2013;49;44;1/20/09;1599
Obama;06/06/2013;47;46;1/20/09;1598
Obama;06/05/2013;48;45;1/20/09;1597
Obama;06/04/2013;47;45;1/20/09;1596
Obama;06/03/2013;48;44;1/20/09;1595
Obama;06/02/2013;47;44;1/20/09;1594
Obama;06/01/2013;47;45;1/20/09;1593
Obama;5/31/2013;48;44;1/20/09;1592
Obama;5/30/2013;50;44;1/20/09;1591
Obama;5/29/2013;49;44;1/20/09;1590
Obama;5/28/2013;50;43;1/20/09;1589
Obama;5/27/2013;48;45;1/20/09;1588
Obama;5/26/2013;48;44;1/20/09;1587
Obama;5/25/2013;47;45;1/20/09;1586
Obama;5/24/2013;47;44;1/20/09;1585
Obama;5/23/2013;49;43;1/20/09;1584
Obama;5/22/2013;50;44;1/20/09;1583
Obama;5/21/2013;50;44;1/20/09;1582
Obama;5/20/2013;49;44;1/20/09;1581
Obama;5/19/2013;49;44;1/20/09;1580
Obama;5/18/2013;50;43;1/20/09;1579
Obama;5/17/2013;51;42;1/20/09;1578
Obama;5/16/2013;49;45;1/20/09;1577
Obama;5/15/2013;48;46;1/20/09;1576
Obama;5/14/2013;47;47;1/20/09;1575
Obama;5/13/2013;49;45;1/20/09;1574
Obama;05/12/2013;48;45;1/20/09;1573
Obama;05/11/2013;49;44;1/20/09;1572
Obama;05/10/2013;49;43;1/20/09;1571
Obama;05/09/2013;50;43;1/20/09;1570
Obama;05/08/2013;49;45;1/20/09;1569
Obama;05/07/2013;51;45;1/20/09;1568
Obama;05/06/2013;49;45;1/20/09;1567
Obama;05/05/2013;50;45;1/20/09;1566
Obama;05/04/2013;50;44;1/20/09;1565
Obama;05/03/2013;51;43;1/20/09;1564
Obama;05/02/2013;51;42;1/20/09;1563
Obama;05/01/2013;50;43;1/20/09;1562
Obama;4/30/2013;50;44;1/20/09;1561
Obama;4/29/2013;49;44;1/20/09;1560
Obama;4/28/2013;50;43;1/20/09;1559
Obama;4/27/2013;50;42;1/20/09;1558
Obama;4/26/2013;52;40;1/20/09;1557
Obama;4/25/2013;50;43;1/20/09;1556
Obama;4/24/2013;51;42;1/20/09;1555
Obama;4/23/2013;48;45;1/20/09;1554
Obama;4/22/2013;51;43;1/20/09;1553
Obama;4/21/2013;50;43;1/20/09;1552
Obama;4/20/2013;53;41;1/20/09;1551
Obama;4/19/2013;51;42;1/20/09;1550
Obama;4/18/2013;51;43;1/20/09;1549
Obama;4/17/2013;49;43;1/20/09;1548
Obama;4/16/2013;49;43;1/20/09;1547
Obama;4/15/2013;50;43;1/20/09;1546
Obama;4/14/2013;48;46;1/20/09;1545
Obama;4/13/2013;48;46;1/20/09;1544
Obama;04/12/2013;48;47;1/20/09;1543
Obama;04/11/2013;50;45;1/20/09;1542
Obama;04/10/2013;49;44;1/20/09;1541
Obama;04/09/2013;49;43;1/20/09;1540
Obama;04/08/2013;49;42;1/20/09;1539
Obama;04/07/2013;48;44;1/20/09;1538
Obama;04/06/2013;49;44;1/20/09;1537
Obama;04/05/2013;48;46;1/20/09;1536
Obama;04/04/2013;48;47;1/20/09;1535
Obama;04/03/2013;47;48;1/20/09;1534
Obama;04/02/2013;48;46;1/20/09;1533
Obama;04/01/2013;47;47;1/20/09;1532
Obama;3/30/2013;48;47;1/20/09;1530
Obama;3/29/2013;46;47;1/20/09;1529
Obama;3/28/2013;48;46;1/20/09;1528
Obama;3/27/2013;49;43;1/20/09;1527
Obama;3/26/2013;49;43;1/20/09;1526
Obama;3/25/2013;48;45;1/20/09;1525
Obama;3/24/2013;47;46;1/20/09;1524
Obama;3/23/2013;48;45;1/20/09;1523
Obama;3/22/2013;47;45;1/20/09;1522
Obama;3/21/2013;47;46;1/20/09;1521
Obama;3/20/2013;46;45;1/20/09;1520
Obama;3/19/2013;48;44;1/20/09;1519
Obama;3/18/2013;50;43;1/20/09;1518
Obama;3/17/2013;49;45;1/20/09;1517
Obama;3/16/2013;47;46;1/20/09;1516
Obama;3/15/2013;47;46;1/20/09;1515
Obama;3/14/2013;48;46;1/20/09;1514
Obama;3/13/2013;48;46;1/20/09;1513
Obama;03/12/2013;49;45;1/20/09;1512
Obama;03/11/2013;49;44;1/20/09;1511
Obama;03/10/2013;49;44;1/20/09;1510
Obama;03/09/2013;50;43;1/20/09;1509
Obama;03/08/2013;49;44;1/20/09;1508
Obama;03/07/2013;49;44;1/20/09;1507
Obama;03/06/2013;47;46;1/20/09;1506
Obama;03/05/2013;48;44;1/20/09;1505
Obama;03/04/2013;49;44;1/20/09;1504
Obama;03/03/2013;46;46;1/20/09;1503
Obama;03/02/2013;46;46;1/20/09;1502
Obama;03/01/2013;47;45;1/20/09;1501
Obama;2/28/2013;51;43;1/20/09;1500
Obama;2/27/2013;51;43;1/20/09;1499
Obama;2/26/2013;53;40;1/20/09;1498
Obama;2/25/2013;51;42;1/20/09;1497
Obama;2/24/2013;51;42;1/20/09;1496
Obama;2/23/2013;50;44;1/20/09;1495
Obama;2/22/2013;52;42;1/20/09;1494
Obama;2/20/2013;50;42;1/20/09;1492
Obama;2/19/2013;51;42;1/20/09;1491
Obama;2/18/2013;51;43;1/20/09;1490
Obama;2/17/2013;52;42;1/20/09;1489
Obama;2/16/2013;50;44;1/20/09;1488
Obama;2/15/2013;50;44;1/20/09;1487
Obama;2/14/2013;50;44;1/20/09;1486
Obama;2/13/2013;51;42;1/20/09;1485
Obama;02/12/2013;52;42;1/20/09;1484
Obama;02/11/2013;52;42;1/20/09;1483
Obama;02/10/2013;52;43;1/20/09;1482
Obama;02/09/2013;52;43;1/20/09;1481
Obama;02/08/2013;52;43;1/20/09;1480
Obama;02/07/2013;52;43;1/20/09;1479
Obama;02/06/2013;52;41;1/20/09;1478
Obama;02/05/2013;52;41;1/20/09;1477
Obama;02/04/2013;52;42;1/20/09;1476
Obama;02/02/2013;52;43;1/20/09;1474
Obama;02/01/2013;54;42;1/20/09;1473
Obama;1/31/2013;53;42;1/20/09;1472
Obama;1/30/2013;53;41;1/20/09;1471
Obama;1/29/2013;51;43;1/20/09;1470
Obama;1/28/2013;52;43;1/20/09;1469
Obama;1/27/2013;52;43;1/20/09;1468
Obama;1/26/2013;52;41;1/20/09;1467
Obama;1/25/2013;51;42;1/20/09;1466
Obama;1/24/2013;52;42;1/20/09;1465
